_id,partition,core,in_degree,clustering,closeness,betweenness,vote_rank,authority,hubs,pagerank,ambassador,community_hub,screen_name,followers,friends,verified,description,created_at,listed,tipo,,{,"""",:,",",},,,,
437025531,1,31,25,0.039553753,0.369419641,0.000746619,0,0.000980793,0.000304953,0.000582374,0.072904998,0.110413613,ndreaEcheverri,65288,752,FALSE,Cantante y ceramista. Conoce más de mi trabajo como músico y ceramista en mi página web.,2011,220,entertainment,,,"{""_id"":437025531,","""partition"":1,","""screen_name"":""ndreaEcheverri"",","""followers"":65288,","""verified"":""FALSE"",","""description"":""Cantante y ceramista. Conoce más de mi trabajo como músico y ceramista en mi página web."",","""tipo"":""entertainment""}","{""_id"":437025531,""partition"":1,""screen_name"":""ndreaEcheverri"",""followers"":65288,""verified"":""FALSE"",""description"":""Cantante y ceramista. Conoce más de mi trabajo como músico y ceramista en mi página web."",""tipo"":""entertainment""}"
438407794,1,31,21,0.060103964,0.362367015,0.000551567,0,0.000362825,0.000605301,0.000352378,0.031895937,0.171754509,etica,21516,2099,FALSE,Un espacio para compartir  discutir y consultar temas sobre ética periodística. Iniciativa de la @fundacingoabo  @GRUPOSURA y @Bancolombia.,2011,543,informative,,,"{""_id"":438407794,","""partition"":1,","""screen_name"":""etica"",","""followers"":21516,","""verified"":""FALSE"",","""description"":""Un espacio para compartir  discutir y consultar temas sobre ética periodística. Iniciativa de la @fundacingoabo  @GRUPOSURA y @Bancolombia."",","""tipo"":""informative""}","{""_id"":438407794,""partition"":1,""screen_name"":""etica"",""followers"":21516,""verified"":""FALSE"",""description"":""Un espacio para compartir  discutir y consultar temas sobre ética periodística. Iniciativa de la @fundacingoabo  @GRUPOSURA y @Bancolombia."",""tipo"":""informative""}"
439322753,1,31,38,0.043243243,0.389439484,3.82E-05,0,0.001121693,5.24E-06,0.000706833,0.072904998,0.269899943,dariofpatino,22198,231,FALSE,Periodista. Misión  informar y servir. Padre orgulloso y promotor del buen café.,2011,141,journalism,,,"{""_id"":439322753,","""partition"":1,","""screen_name"":""dariofpatino"",","""followers"":22198,","""verified"":""FALSE"",","""description"":""Periodista. Misión  informar y servir. Padre orgulloso y promotor del buen café."",","""tipo"":""journalism""}","{""_id"":439322753,""partition"":1,""screen_name"":""dariofpatino"",""followers"":22198,""verified"":""FALSE"",""description"":""Periodista. Misión  informar y servir. Padre orgulloso y promotor del buen café."",""tipo"":""journalism""}"
440391459,5,24,8,0.084459459,0.307600254,0.000144366,0,0.000163558,0.000149984,0.000185236,0.007405533,0.101564037,FelipePardo17,33568,261,TRUE,Chocoano  Fútbolista Colombiano Volante Extremo Trayectoria: Huila  Cali Medellín SC Braga Olympiacos FC  FC Nantes y actualmente Toluca FC.,2011,92,sports,,,"{""_id"":440391459,","""partition"":5,","""screen_name"":""FelipePardo17"",","""followers"":33568,","""verified"":""TRUE"",","""description"":""Chocoano  Fútbolista Colombiano Volante Extremo Trayectoria: Huila  Cali Medellín SC Braga Olympiacos FC  FC Nantes y actualmente Toluca FC."",","""tipo"":""sports""}","{""_id"":440391459,""partition"":5,""screen_name"":""FelipePardo17"",""followers"":33568,""verified"":""TRUE"",""description"":""Chocoano  Fútbolista Colombiano Volante Extremo Trayectoria: Huila  Cali Medellín SC Braga Olympiacos FC  FC Nantes y actualmente Toluca FC."",""tipo"":""sports""}"
441033545,0,13,4,0.02,0.3086332,5.75E-05,0,1.63E-05,0.000223756,0.000166933,0.004488382,0.033066481,UswingSepulveda,24664,301,FALSE,Dios Nunca Falla /Arquitecto de mi futuro y Soldado de Cristo  Odontologia!,2011,2,personal,,,"{""_id"":441033545,","""partition"":0,","""screen_name"":""UswingSepulveda"",","""followers"":24664,","""verified"":""FALSE"",","""description"":""Dios Nunca Falla /Arquitecto de mi futuro y Soldado de Cristo  Odontologia!"",","""tipo"":""personal""}","{""_id"":441033545,""partition"":0,""screen_name"":""UswingSepulveda"",""followers"":24664,""verified"":""FALSE"",""description"":""Dios Nunca Falla /Arquitecto de mi futuro y Soldado de Cristo  Odontologia!"",""tipo"":""personal""}"
448087712,4,31,37,0.041153711,0.389179105,0.001757084,0,0.002907501,0.007330341,0.000749831,0.089318397,0.07918552,AlcaldiaDeCali,180607,669,TRUE,Perfil oficial de la Alcaldía de Santiago de Cali. Información para los ciudadanos. #CaliProgresaContigo.,2011,363,government entity,,,"{""_id"":448087712,","""partition"":4,","""screen_name"":""AlcaldiaDeCali"",","""followers"":180607,","""verified"":""TRUE"",","""description"":""Perfil oficial de la Alcaldía de Santiago de Cali. Información para los ciudadanos. #CaliProgresaContigo."",","""tipo"":""government entity""}","{""_id"":448087712,""partition"":4,""screen_name"":""AlcaldiaDeCali"",""followers"":180607,""verified"":""TRUE"",""description"":""Perfil oficial de la Alcaldía de Santiago de Cali. Información para los ciudadanos. #CaliProgresaContigo."",""tipo"":""government entity""}"
448975295,0,20,19,0.026315789,0.358940729,6.33E-05,0,0.00048711,2.11E-06,0.000323663,0.062837343,0.055110802,palmamusica,41237,105,FALSE,Hijo de Gladys. No tengo talento pal tuiter.,2011,121,personal,,,"{""_id"":448975295,","""partition"":0,","""screen_name"":""palmamusica"",","""followers"":41237,","""verified"":""FALSE"",","""description"":""Hijo de Gladys. No tengo talento pal tuiter."",","""tipo"":""personal""}","{""_id"":448975295,""partition"":0,""screen_name"":""palmamusica"",""followers"":41237,""verified"":""FALSE"",""description"":""Hijo de Gladys. No tengo talento pal tuiter."",""tipo"":""personal""}"
450135573,3,29,14,0.071813285,0.35030023,0.000351914,0,0.000628303,0.000401994,0.000374234,0.022904777,0.208333333,LuzAmparoAl,362226,152,TRUE,Contacto para Shows y eventos: 3118988543 -3006773331.  Hago humor  canto e imito. Soy de Medellín.,2011,415,entertainment,,,"{""_id"":450135573,","""partition"":3,","""screen_name"":""LuzAmparoAl"",","""followers"":362226,","""verified"":""TRUE"",","""description"":""Contacto para Shows y eventos: 3118988543 -3006773331.  Hago humor  canto e imito. Soy de Medellín."",","""tipo"":""entertainment""}","{""_id"":450135573,""partition"":3,""screen_name"":""LuzAmparoAl"",""followers"":362226,""verified"":""TRUE"",""description"":""Contacto para Shows y eventos: 3118988543 -3006773331.  Hago humor  canto e imito. Soy de Medellín."",""tipo"":""entertainment""}"
450982091,0,28,23,0.035540409,0.361392104,0.001457795,0,0.000289617,0.00679566,0.000595234,0.049372198,0.132265924,odiomistweets,393327,2400,TRUE,Defensor incansable de la moral y las buenas costumbres. Nostálgico del humor negro. jonathangraffe@icloud.com,2011,2971,personal,,,"{""_id"":450982091,","""partition"":0,","""screen_name"":""odiomistweets"",","""followers"":393327,","""verified"":""TRUE"",","""description"":""Defensor incansable de la moral y las buenas costumbres. Nostálgico del humor negro. jonathangraffe@icloud.com"",","""tipo"":""personal""}","{""_id"":450982091,""partition"":0,""screen_name"":""odiomistweets"",""followers"":393327,""verified"":""TRUE"",""description"":""Defensor incansable de la moral y las buenas costumbres. Nostálgico del humor negro. jonathangraffe@icloud.com"",""tipo"":""personal""}"
453955367,4,29,12,0.036134454,0.321592384,0.000224101,0.001529052,0.000900764,0.000905475,0.000313842,0.015949714,0.061588738,EMCALIoficial,87229,1094,FALSE,VALORAMOS LO ESENCIAL. company prestadora de servicios públicos. Aquí te ayudamos de lunes a viernes de 6:00 a 20:00 y sábados y domingos de 9:00 a 19:00.,2012,172,company,,,"{""_id"":453955367,","""partition"":4,","""screen_name"":""EMCALIoficial"",","""followers"":87229,","""verified"":""FALSE"",","""description"":""VALORAMOS LO ESENCIAL. company prestadora de servicios públicos. Aquí te ayudamos de lunes a viernes de 6:00 a 20:00 y sábados y domingos de 9:00 a 19:00."",","""tipo"":""company""}","{""_id"":453955367,""partition"":4,""screen_name"":""EMCALIoficial"",""followers"":87229,""verified"":""FALSE"",""description"":""VALORAMOS LO ESENCIAL. company prestadora de servicios públicos. Aquí te ayudamos de lunes a viernes de 6:00 a 20:00 y sábados y domingos de 9:00 a 19:00."",""tipo"":""company""}"
455338047,2,29,13,0.049494949,0.340598136,0.00021315,0,0.000947126,0.013579201,0.000303084,0.011299435,0.076082741,monterialcaldia,41022,279,FALSE,Cuenta oficial de la Oficina de Comunicaciones de la Alcaldía de Montería #MonteríaAdelante,2012,105,government entity,,,"{""_id"":455338047,","""partition"":2,","""screen_name"":""monterialcaldia"",","""followers"":41022,","""verified"":""FALSE"",","""description"":""Cuenta oficial de la Oficina de Comunicaciones de la Alcaldía de Montería #MonteríaAdelante"",","""tipo"":""government entity""}","{""_id"":455338047,""partition"":2,""screen_name"":""monterialcaldia"",""followers"":41022,""verified"":""FALSE"",""description"":""Cuenta oficial de la Oficina de Comunicaciones de la Alcaldía de Montería #MonteríaAdelante"",""tipo"":""government entity""}"
456063053,3,28,28,0.015784587,0.366243004,0.001542619,0.003344482,0.001206266,6.77E-05,0.000653747,0.097345302,0.229166667,CocaColaCol,443180,4994,TRUE,Tweets oficiales de Coca-Cola Colombia. Línea de atención al consumidor 01800 091 25 80,2012,259,company,,,"{""_id"":456063053,","""partition"":3,","""screen_name"":""CocaColaCol"",","""followers"":443180,","""verified"":""TRUE"",","""description"":""Tweets oficiales de Coca-Cola Colombia. Línea de atención al consumidor 01800 091 25 80"",","""tipo"":""company""}","{""_id"":456063053,""partition"":3,""screen_name"":""CocaColaCol"",""followers"":443180,""verified"":""TRUE"",""description"":""Tweets oficiales de Coca-Cola Colombia. Línea de atención al consumidor 01800 091 25 80"",""tipo"":""company""}"
456279226,5,29,15,0.014518002,0.332555065,0.000562753,0.002710027,0.000381675,0.000342648,0.000269173,0.059244262,0.101564037,seguridadmed,50973,6366,FALSE,Cuenta oficial de la Secretaría de Seguridad y Convivencia de la @AlcaldiadeMed #MedellínCuentaConVos,2012,124,government entity,,,"{""_id"":456279226,","""partition"":5,","""screen_name"":""seguridadmed"",","""followers"":50973,","""verified"":""FALSE"",","""description"":""Cuenta oficial de la Secretaría de Seguridad y Convivencia de la @AlcaldiadeMed #MedellínCuentaConVos"",","""tipo"":""government entity""}","{""_id"":456279226,""partition"":5,""screen_name"":""seguridadmed"",""followers"":50973,""verified"":""FALSE"",""description"":""Cuenta oficial de la Secretaría de Seguridad y Convivencia de la @AlcaldiadeMed #MedellínCuentaConVos"",""tipo"":""government entity""}"
456882912,5,20,7,0.060846561,0.335172101,0.00018562,0,0.000110346,0.000217802,0.000267793,0.007405533,0.087054889,Jhoncordoba4,15975,120,TRUE,futbolista profesional.Equipos:envigado fc jaguares de chiapas mex seleccion colombia sub 20 espanyol de Barcelona Granada CF Fsv Mainz 05 actualmente1.F.C köln,2012,122,sports,,,"{""_id"":456882912,","""partition"":5,","""screen_name"":""Jhoncordoba4"",","""followers"":15975,","""verified"":""TRUE"",","""description"":""futbolista profesional.Equipos:envigado fc jaguares de chiapas mex seleccion colombia sub 20 espanyol de Barcelona Granada CF Fsv Mainz 05 actualmente1.F.C köln"",","""tipo"":""sports""}","{""_id"":456882912,""partition"":5,""screen_name"":""Jhoncordoba4"",""followers"":15975,""verified"":""TRUE"",""description"":""futbolista profesional.Equipos:envigado fc jaguares de chiapas mex seleccion colombia sub 20 espanyol de Barcelona Granada CF Fsv Mainz 05 actualmente1.F.C köln"",""tipo"":""sports""}"
458755731,5,31,102,0.027185733,0.443660225,0.002190647,0.015625,0.001884284,0.000359015,0.002449316,0.481359629,0.536838481,UranRigoberto,1283735,72,TRUE,Monto en bicicleta y soy mas Colombiano que un verraco!!! contacto@gorigogo.com,2012,1953,personal,,,"{""_id"":458755731,","""partition"":5,","""screen_name"":""UranRigoberto"",","""followers"":1283735,","""verified"":""TRUE"",","""description"":""Monto en bicicleta y soy mas Colombiano que un verraco!!! contacto@gorigogo.com"",","""tipo"":""personal""}","{""_id"":458755731,""partition"":5,""screen_name"":""UranRigoberto"",""followers"":1283735,""verified"":""TRUE"",""description"":""Monto en bicicleta y soy mas Colombiano que un verraco!!! contacto@gorigogo.com"",""tipo"":""personal""}"
460363900,5,29,31,0.161097257,0.361991427,0.000933119,0,0.000375671,0.000359974,0.000911006,0.029622131,0.391747,UnionMagdalena,54322,100,FALSE,Cuenta Oficial. La pasión del fútbol es el gol  para Unión Magdalena el aliento de su afición.,2012,185,sports,,,"{""_id"":460363900,","""partition"":5,","""screen_name"":""UnionMagdalena"",","""followers"":54322,","""verified"":""FALSE"",","""description"":""Cuenta Oficial. La pasión del fútbol es el gol  para Unión Magdalena el aliento de su afición."",","""tipo"":""sports""}","{""_id"":460363900,""partition"":5,""screen_name"":""UnionMagdalena"",""followers"":54322,""verified"":""FALSE"",""description"":""Cuenta Oficial. La pasión del fútbol es el gol  para Unión Magdalena el aliento de su afición."",""tipo"":""sports""}"
460440037,2,31,32,0.047870004,0.3826132,0.001095464,0,0.000725365,0.000973925,0.000539009,0.11299435,0.082999354,SinfonicaNalCol,20818,578,FALSE,Cuenta Oficial de La Orquesta Sinfónica Nacional de Colombia  agrupación de primer nivel  generamos y fortalecemos la cultura de la música en Colombia,2012,165,entertainment,,,"{""_id"":460440037,","""partition"":2,","""screen_name"":""SinfonicaNalCol"",","""followers"":20818,","""verified"":""FALSE"",","""description"":""Cuenta Oficial de La Orquesta Sinfónica Nacional de Colombia  agrupación de primer nivel  generamos y fortalecemos la cultura de la música en Colombia"",","""tipo"":""entertainment""}","{""_id"":460440037,""partition"":2,""screen_name"":""SinfonicaNalCol"",""followers"":20818,""verified"":""FALSE"",""description"":""Cuenta Oficial de La Orquesta Sinfónica Nacional de Colombia  agrupación de primer nivel  generamos y fortalecemos la cultura de la música en Colombia"",""tipo"":""entertainment""}"
465628233,1,31,35,0.035877229,0.386252299,0.001297326,0,0.001695927,0.000801078,0.000737686,0.050122186,0.294436301,Dejusticia,49541,1888,FALSE,Centro de Estudios de Derecho  Justicia y Sociedad | Trabajamos para promover los derechos humanos en el Sur Global | English: @Dejusticia_en,2012,351,government entity,,,"{""_id"":465628233,","""partition"":1,","""screen_name"":""Dejusticia"",","""followers"":49541,","""verified"":""FALSE"",","""description"":""Centro de Estudios de Derecho  Justicia y Sociedad | Trabajamos para promover los derechos humanos en el Sur Global | English: @Dejusticia_en"",","""tipo"":""government entity""}","{""_id"":465628233,""partition"":1,""screen_name"":""Dejusticia"",""followers"":49541,""verified"":""FALSE"",""description"":""Centro de Estudios de Derecho  Justicia y Sociedad | Trabajamos para promover los derechos humanos en el Sur Global | English: @Dejusticia_en"",""tipo"":""government entity""}"
466965150,2,26,11,0.041428571,0.345108032,0.000170585,0,0.000424358,0.000478651,0.000279346,0.011299435,0.062249515,BrandColombia,31768,1103,TRUE,Let´s share #TheBestOfColombia and let the world fall in love with our country. Ambassadors of magical realism. Inst @MarcaPaisColombia https://t.co/v7I15WuuHv,2012,222,informative,,,"{""_id"":466965150,","""partition"":2,","""screen_name"":""BrandColombia"",","""followers"":31768,","""verified"":""TRUE"",","""description"":""Let´s share #TheBestOfColombia and let the world fall in love with our country. Ambassadors of magical realism. Inst @MarcaPaisColombia https://t.co/v7I15WuuHv"",","""tipo"":""informative""}","{""_id"":466965150,""partition"":2,""screen_name"":""BrandColombia"",""followers"":31768,""verified"":""TRUE"",""description"":""Let´s share #TheBestOfColombia and let the world fall in love with our country. Ambassadors of magical realism. Inst @MarcaPaisColombia https://t.co/v7I15WuuHv"",""tipo"":""informative""}"
468373426,3,30,16,0.032069971,0.343343815,0.000897393,0,0.000383035,0.000815594,0.000314526,0.034357165,0.208333333,MojitoLite,49396,2374,FALSE,Contacto Manager: Mojitolite@sinfonic.com.co Colombia +573202781288,2012,68,entertainment,,,"{""_id"":468373426,","""partition"":3,","""screen_name"":""MojitoLite"",","""followers"":49396,","""verified"":""FALSE"",","""description"":""Contacto Manager: Mojitolite@sinfonic.com.co Colombia +573202781288"",","""tipo"":""entertainment""}","{""_id"":468373426,""partition"":3,""screen_name"":""MojitoLite"",""followers"":49396,""verified"":""FALSE"",""description"":""Contacto Manager: Mojitolite@sinfonic.com.co Colombia +573202781288"",""tipo"":""entertainment""}"
468436674,2,31,42,0.026501035,0.381693256,0.001446568,0.004524887,0.011369835,0.00952513,0.000719378,0.107344633,0.159082094,InnpulsaCol,86927,4915,FALSE,Promovemos el emprendimiento  la innovación y el desarrollo productivo. Fortalecemos el ecosistema companyrial colombiano.,2012,917,company,,,"{""_id"":468436674,","""partition"":2,","""screen_name"":""InnpulsaCol"",","""followers"":86927,","""verified"":""FALSE"",","""description"":""Promovemos el emprendimiento  la innovación y el desarrollo productivo. Fortalecemos el ecosistema companyrial colombiano."",","""tipo"":""company""}","{""_id"":468436674,""partition"":2,""screen_name"":""InnpulsaCol"",""followers"":86927,""verified"":""FALSE"",""description"":""Promovemos el emprendimiento  la innovación y el desarrollo productivo. Fortalecemos el ecosistema companyrial colombiano."",""tipo"":""company""}"
